height,years,reward_base_units,supply_base_units
5592329,21.2652,79853981,2079170184606775
5594959,21.2752,79853981,2079380200576805
5597589,21.2852,79853981,2079590216546835
5600219,21.2952,79853981,2079800232516865
5602849,21.3052,79853981,2080010248486895
5605479,21.3152,79853981,2080220264456925
5608109,21.3252,79853981,2080430280426955
5610739,21.3352,79853981,2080640296396985
5613369,21.3452,79853981,2080850312367015
5615999,21.3552,79853981,2081060328337045
5618629,21.3652,79853981,2081270344307075
5621259,21.3752,79853981,2081480360277105
5623889,21.3852,79853981,2081690376247135
5626519,21.3952,79853981,2081900392217165
5629149,21.4052,79853981,2082110408187195
5631779,21.4152,79853981,2082320424157225
5634409,21.4252,79853981,2082530440127255
5637039,21.4352,79853981,2082740456097285
5639669,21.4452,79853981,2082950472067315
5642299,21.4552,79853981,2083160488037345
5644929,21.4652,79853981,2083370504007375
5647559,21.4752,79853981,2083580519977405
5650189,21.4852,79853981,2083790535947435
5652819,21.4952,79853981,2084000551917465
5655449,21.5052,79853981,2084210567887495
5658079,21.5152,79853981,2084420583857525
5660709,21.5252,79853981,2084630599827555
5663339,21.5352,79853981,2084840615797585
5665969,21.5452,79853981,2085050631767615
5668599,21.5552,79853981,2085260647737645
5671229,21.5652,79853981,2085470663707675
5673859,21.5752,79853981,2085680679677705
5676489,21.5852,79853981,2085890695647735
5679119,21.5953,79853981,2086100711617765
5681749,21.6053,79853981,2086310727587795
5684379,21.6153,79853981,2086520743557825
5687009,21.6253,79853981,2086730759527855
5689639,21.6353,79853981,2086940775497885
5692269,21.6453,79853981,2087150791467915
5694899,21.6553,79853981,2087360807437945
5697529,21.6653,79853981,2087570823407975
5700159,21.6753,79853981,2087780839378005
5702789,21.6853,79853981,2087990855348035
5705419,21.6953,79853981,2088200871318065
5708049,21.7053,79853981,2088410887288095
5710679,21.7153,79853981,2088620903258125
5713309,21.7253,79853981,2088830919228155
5715939,21.7353,79853981,2089040935198185
5718569,21.7453,79853981,2089250951168215
5721199,21.7553,79853981,2089460967138245
5723829,21.7653,79853981,2089670983108275
5726459,21.7753,79853981,2089880999078305
5729089,21.7853,79853981,2090091015048335
5731719,21.7953,79853981,2090301031018365
5734349,21.8053,79853981,2090511046988395
5736979,21.8153,79853981,2090721062958425
5739609,21.8253,79853981,2090931078928455
5742239,21.8353,79853981,2091141094898485
5744869,21.8453,79853981,2091351110868515
5747499,21.8553,79853981,2091561126838545
5750129,21.8653,79853981,2091771142808575
5752759,21.8753,79853981,2091981158778605
5755389,21.8853,79853981,2092191174748635
5758019,21.8953,79853981,2092401190718665
5760649,21.9053,79853981,2092611206688695
5763279,21.9153,79853981,2092821222658725
5765909,21.9253,79853981,2093031238628755
5768539,21.9353,79853981,2093241254598785
5771169,21.9453,79853981,2093451270568815
5773799,21.9553,79853981,2093661286538845
5776429,21.9653,79853981,2093871302508875
5779059,21.9753,79853981,2094081318478905
5781689,21.9853,79853981,2094291334448935
5784319,21.9953,79853981,2094501350418965
5786949,22.0053,79853981,2094711366388995
5789579,22.0153,79853981,2094921382359025
5792209,22.0253,79853981,2095131398329055
5794839,22.0353,79853981,2095341414299085
5797469,22.0453,79853981,2095551430269115
5800099,22.0553,79853981,2095761446239145
5802729,22.0653,79853981,2095971462209175
5805359,22.0753,79853981,2096181478179205
5807989,22.0853,79853981,2096391494149235
5810619,22.0953,79853981,2096601510119265
5813249,22.1053,79853981,2096811526089295
5815879,22.1153,79853981,2097021542059325
5818509,22.1253,79853981,2097231558029355
5821139,22.1353,79853981,2097441573999385
5823769,22.1453,79853981,2097651589969415
5826399,22.1553,79853981,2097861605939445
5829029,22.1653,79853981,2098071621909475
5831659,22.1753,79853981,2098281637879505
5834289,22.1853,79853981,2098491653849535
5836919,22.1953,79853981,2098701669819565
5839549,22.2053,79853981,2098911685789595
5842179,22.2153,79853981,2099121701759625
5844809,22.2253,79853981,2099331717729655
5847439,22.2353,79853981,2099541733699685
5850069,22.2453,79853981,2099751749669715
5852699,22.2553,79853981,2099961765639745
5855329,22.2653,79853981,2100171781609775
5857959,22.2753,79853981,2100381797579805
5860589,22.2853,79853981,2100591813549835
5863219,22.2953,79853981,2100801829519865
5865849,22.3053,79853981,2101011845489895
5868479,22.3153,79853981,2101221861459925
5871109,22.3253,79853981,2101431877429955
5873739,22.3353,79853981,2101641893399985
5876369,22.3453,79853981,2101851909370015
5878999,22.3553,79853981,2102061925340045
5881629,22.3653,79853981,2102271941310075
5884259,22.3753,79853981,2102481957280105
5886889,22.3853,79853981,2102691973250135
5889519,22.3953,79853981,2102901989220165
5892149,22.4053,79853981,2103112005190195
5894779,22.4153,79853981,2103322021160225
5897409,22.4253,79853981,2103532037130255
5900039,22.4353,79853981,2103742053100285
5902669,22.4453,79853981,2103952069070315
5905299,22.4553,79853981,2104162085040345
5907929,22.4653,79853981,2104372101010375
5910559,22.4753,79853981,2104582116980405
5913189,22.4853,79853981,2104792132950435
5915819,22.4953,79853981,2105002148920465
5918449,22.5053,79853981,2105212164890495
5921079,22.5153,79853981,2105422180860525
5923709,22.5253,79853981,2105632196830555
5926339,22.5353,79853981,2105842212800585
5928969,22.5453,79853981,2106052228770615
5931599,22.5553,79853981,2106262244740645
5934229,22.5653,79853981,2106472260710675
5936859,22.5753,79853981,2106682276680705
5939489,22.5853,79853981,2106892292650735
5942119,22.5953,79853981,2107102308620765
5944749,22.6053,79853981,2107312324590795
5947379,22.6153,79853981,2107522340560825
5950009,22.6253,79853981,2107732356530855
5952639,22.6353,79853981,2107942372500885
5955269,22.6453,79853981,2108152388470915
5957899,22.6553,79853981,2108362404440945
5960529,22.6653,79853981,2108572420410975
5963159,22.6753,79853981,2108782436381005
5965789,22.6853,79853981,2108992452351035
5968419,22.6953,79853981,2109202468321065
5971049,22.7053,79853981,2109412484291095
5973679,22.7153,79853981,2109622500261125
5976309,22.7253,79853981,2109832516231155
5978939,22.7353,79853981,2110042532201185
5981569,22.7453,79853981,2110252548171215
5984199,22.7553,79853981,2110462564141245
5986829,22.7653,79853981,2110672580111275
5989459,22.7753,79853981,2110882596081305
5992089,22.7853,79853981,2111092612051335
5994719,22.7953,79853981,2111302628021365
5997349,22.8053,79853981,2111512643991395
5999979,22.8153,79853981,2111722659961425
6002609,22.8253,79853981,2111932675931455
6005239,22.8353,79853981,2112142691901485
6007869,22.8453,79853981,2112352707871515
6010499,22.8553,79853981,2112562723841545
6013129,22.8653,79853981,2112772739811575
6015759,22.8753,79853981,2112982755781605
6018389,22.8853,79853981,2113192771751635
6021019,22.8953,79853981,2113402787721665
6023649,22.9054,79853981,2113612803691695
6026279,22.9154,79853981,2113822819661725
6028909,22.9254,79853981,2114032835631755
6031539,22.9354,79853981,2114242851601785
6034169,22.9454,79853981,2114452867571815
6036799,22.9554,79853981,2114662883541845
6039429,22.9654,79853981,2114872899511875
6042059,22.9754,79853981,2115082915481905
6044689,22.9854,79853981,2115292931451935
6047319,22.9954,79853981,2115502947421965
6049949,23.0054,79853981,2115712963391995
6052579,23.0154,79853981,2115922979362025
6055209,23.0254,79853981,2116132995332055
6057839,23.0354,79853981,2116343011302085
6060469,23.0454,79853981,2116553027272115
6063099,23.0554,79853981,2116763043242145
6065729,23.0654,79853981,2116973059212175
6068359,23.0754,79853981,2117183075182205
6070989,23.0854,79853981,2117393091152235
6073619,23.0954,79853981,2117603107122265
6076249,23.1054,79853981,2117813123092295
6078879,23.1154,79853981,2118023139062325
6081509,23.1254,79853981,2118233155032355
6084139,23.1354,79853981,2118443171002385
6086769,23.1454,79853981,2118653186972415
6089399,23.1554,79853981,2118863202942445
6092029,23.1654,79853981,2119073218912475
6094659,23.1754,79853981,2119283234882505
6097289,23.1854,79853981,2119493250852535
6099919,23.1954,79853981,2119703266822565
6102549,23.2054,79853981,2119913282792595
6105179,23.2154,79853981,2120123298762625
6107809,23.2254,79853981,2120333314732655
6110439,23.2354,79853981,2120543330702685
6113069,23.2454,79853981,2120753346672715
6115699,23.2554,79853981,2120963362642745
6118329,23.2654,79853981,2121173378612775
6120959,23.2754,79853981,2121383394582805
6123589,23.2854,79853981,2121593410552835
6126219,23.2954,79853981,2121803426522865
6128849,23.3054,79853981,2122013442492895
6131479,23.3154,79853981,2122223458462925
6134109,23.3254,79853981,2122433474432955
6136739,23.3354,79853981,2122643490402985
6139369,23.3454,79853981,2122853506373015
6141999,23.3554,79853981,2123063522343045
6144629,23.3654,79853981,2123273538313075
6147259,23.3754,79853981,2123483554283105
6149889,23.3854,79853981,2123693570253135
6152519,23.3954,79853981,2123903586223165
6155149,23.4054,79853981,2124113602193195
6157779,23.4154,79853981,2124323618163225
6160409,23.4254,79853981,2124533634133255
6163039,23.4354,79853981,2124743650103285
6165669,23.4454,79853981,2124953666073315
6168299,23.4554,79853981,2125163682043345
6170929,23.4654,79853981,2125373698013375
6173559,23.4754,79853981,2125583713983405
6176189,23.4854,79853981,2125793729953435
6178819,23.4954,79853981,2126003745923465
6181449,23.5054,79853981,2126213761893495
6184079,23.5154,79853981,2126423777863525
6186709,23.5254,79853981,2126633793833555
6189339,23.5354,79853981,2126843809803585
6191969,23.5454,79853981,2127053825773615
6194599,23.5554,79853981,2127263841743645
6197229,23.5654,79853981,2127473857713675
6199859,23.5754,79853981,2127683873683705
6202489,23.5854,79853981,2127893889653735
6205119,23.5954,79853981,2128103905623765
6207749,23.6054,79853981,2128313921593795
6210379,23.6154,79853981,2128523937563825
6213009,23.6254,79853981,2128733953533855
6215639,23.6354,79853981,2128943969503885
6218269,23.6454,79853981,2129153985473915
6220899,23.6554,79853981,2129364001443945
6223529,23.6654,79853981,2129574017413975
6226159,23.6754,79853981,2129784033384005
6228789,23.6854,79853981,2129994049354035
6231419,23.6954,79853981,2130204065324065
6234049,23.7054,79853981,2130414081294095
6236679,23.7154,79853981,2130624097264125
6239309,23.7254,79853981,2130834113234155
6241939,23.7354,79853981,2131044129204185
6244569,23.7454,79853981,2131254145174215
6247199,23.7554,79853981,2131464161144245
6249829,23.7654,79853981,2131674177114275
6252459,23.7754,79853981,2131884193084305
6255089,23.7854,79853981,2132094209054335
6257719,23.7954,79853981,2132304225024365
6260349,23.8054,79853981,2132514240994395
6262979,23.8154,79853981,2132724256964425
6265609,23.8254,79853981,2132934272934455
6268239,23.8354,79853981,2133144288904485
6270869,23.8454,79853981,2133354304874515
6273499,23.8554,79853981,2133564320844545
6276129,23.8654,79853981,2133774336814575
6278759,23.8754,79853981,2133984352784605
6281389,23.8854,79853981,2134194368754635
6284019,23.8954,79853981,2134404384724665
6286649,23.9054,79853981,2134614400694695
6289279,23.9154,79853981,2134824416664725
6291909,23.9254,79853981,2135034432634755
6294539,23.9354,79853981,2135244448604785
6297169,23.9454,79853981,2135454464574815
6299799,23.9554,79853981,2135664480544845
6302429,23.9654,79853981,2135874496514875
6305059,23.9754,79853981,2136084512484905
6307689,23.9854,79853981,2136294528454935
6310319,23.9954,79853981,2136504544424965
6312949,24.0054,79853981,2136714560394995
6315579,24.0154,79853981,2136924576365025
6318209,24.0254,79853981,2137134592335055
6320839,24.0354,79853981,2137344608305085
6323469,24.0454,79853981,2137554624275115
6326099,24.0554,79853981,2137764640245145
6328729,24.0654,79853981,2137974656215175
6331359,24.0754,79853981,2138184672185205
6333989,24.0854,79853981,2138394688155235
6336619,24.0954,79853981,2138604704125265
6339249,24.1054,79853981,2138814720095295
6341879,24.1154,79853981,2139024736065325
6344509,24.1254,79853981,2139234752035355
6347139,24.1354,79853981,2139444768005385
6349769,24.1454,79853981,2139654783975415
6352399,24.1554,79853981,2139864799945445
6355029,24.1654,79853981,2140074815915475
6357659,24.1754,79853981,2140284831885505
6360289,24.1854,79853981,2140494847855535
6362919,24.1954,79853981,2140704863825565
6365549,24.2054,79853981,2140914879795595
6368179,24.2154,79853981,2141124895765625
6370809,24.2255,79853981,2141334911735655
6373439,24.2355,79853981,2141544927705685
6376069,24.2455,79853981,2141754943675715
6378699,24.2555,79853981,2141964959645745
6381329,24.2655,79853981,2142174975615775
6383959,24.2755,79853981,2142384991585805
6386589,24.2855,79853981,2142595007555835
6389219,24.2955,79853981,2142805023525865
6391849,24.3055,79853981,2143015039495895
6394479,24.3155,79853981,2143225055465925
6397109,24.3255,79853981,2143435071435955
6399739,24.3355,79853981,2143645087405985
6402369,24.3455,79853981,2143855103376015
6404999,24.3555,79853981,2144065119346045
6407629,24.3655,79853981,2144275135316075
6410259,24.3755,79853981,2144485151286105
6412889,24.3855,79853981,2144695167256135
6415519,24.3955,79853981,2144905183226165
6418149,24.4055,79853981,2145115199196195
6420779,24.4155,79853981,2145325215166225
6423409,24.4255,79853981,2145535231136255
6426039,24.4355,79853981,2145745247106285
6428669,24.4455,79853981,2145955263076315
6431299,24.4555,79853981,2146165279046345
6433929,24.4655,79853981,2146375295016375
6436559,24.4755,79853981,2146585310986405
6439189,24.4855,79853981,2146795326956435
6441819,24.4955,79853981,2147005342926465
6444449,24.5055,79853981,2147215358896495
6447079,24.5155,79853981,2147425374866525
6449709,24.5255,79853981,2147635390836555
6452339,24.5355,79853981,2147845406806585
6454969,24.5455,79853981,2148055422776615
6457599,24.5555,79853981,2148265438746645
6460229,24.5655,79853981,2148475454716675
6462859,24.5755,79853981,2148685470686705
6465489,24.5855,79853981,2148895486656735
6468119,24.5955,79853981,2149105502626765
6470749,24.6055,79853981,2149315518596795
6473379,24.6155,79853981,2149525534566825
6476009,24.6255,79853981,2149735550536855
6478639,24.6355,79853981,2149945566506885
6481269,24.6455,79853981,2150155582476915
6483899,24.6555,79853981,2150365598446945
6486529,24.6655,79853981,2150575614416975
6489159,24.6755,79853981,2150785630387005
6491789,24.6855,79853981,2150995646357035
6494419,24.6955,79853981,2151205662327065
6497049,24.7055,79853981,2151415678297095
6499679,24.7155,79853981,2151625694267125
